1578573467478,-1.1796,-0.8824,0.13239999
1578573467488,-0.9921,-0.9708,-0.0354
1578573467498,-0.94799995,-1.0109999,-0.042099997
1578573467508,-0.6447,-1.1005,0.1113
1578573467518,-0.34739998,-1.2100999,0.2487
1578573467528,-0.0757,-1.2807,0.34989998
1578573467538,0.061699998,-1.2633,0.4249
1578573467551,0.18249999,-1.1776999,0.4838
1578573467558,0.3053,-0.99399996,0.49629998
1578573467568,0.30359998,-0.6727,0.5785
1578573467578,0.2145,-0.0757,0.9037
1578573467588,0.3092,0.48319998,1.2535
1578573467598,0.2511,1.0238,1.6255
1578573467608,0.24319999,1.2909,1.9887999
1578573467618,0.3417,1.2353,2.2536
1578573467628,0.47829998,1.1119,2.4593
1578573467638,0.58379996,0.9209,2.5654
1578573467648,0.9328,0.62299997,2.4943
1578573467658,1.2445999,0.4632,2.2589998
1578573467668,1.2401,0.46199998,2.1053
1578573467678,1.1748999,0.5021,2.0026999
1578573467688,1.0969,0.51519996,2.0586998
1578573467698,0.8398,0.4906,2.0309
1578573467708,0.68619996,0.24159999,1.4209
1578573467718,0.48389998,0.14019999,1.3903999
1578573467728,0.7206,-0.4723,1.8061
1578573467738,0.84749997,-1.1733999,1.8119999
1578573467748,0.89049995,-1.9434999,2.0481
1578573467758,0.9686,-2.6464999,2.0665998
1578573467768,1.1302999,-3.175,1.9959999
1578573467779,1.1511999,-3.4803,1.9454
1578573467788,1.1007999,-3.5042999,1.7982999
1578573467798,0.86179996,-3.1295,1.5946
1578573467808,0.5611,-2.7387,1.6195999
1578573467818,0.23699999,-2.5583,1.5907999
1578573467828,-0.2075,-2.3623,1.6258
1578573467838,-0.8207,-1.8262,1.7321
1578573467848,-1.5215,-0.6543,1.505
1578573467858,-2.404,0.9881,1.1291
1578573467868,-3.3994,2.3465,0.8103
1578573467878,-4.1622,3.5607998,0.8415
1578573467888,-4.6516,4.9003997,1.3209
1578573467898,-4.6858,6.4349,1.9669
1578573467908,-4.1812,7.7875,2.1329
1578573467918,-2.5493999,6.6896996,1.7642
1578573467928,-0.65999997,3.1727,2.0671
1578573467938,0.3917,-0.097899996,1.9023999
1578573467948,0.6634,-2.777,0.2418
1578573467958,0.0557,-4.3210998,-1.1373999
1578573467968,-0.4043,-4.7794,-2.0348
1578573467978,-0.7694,-4.5037,-3.1166
1578573467988,-0.4958,-4.1566,-3.9009
1578573467998,-0.44799998,-3.5163,-4.0482
1578573468008,-0.42839998,-2.0886,-4.0007
1578573468018,-0.1476,-0.1362,-4.2388
1578573468028,0.5369,1.8226999,-4.6159997
1578573468038,1.2506,3.1819,-4.4164
1578573468048,2.0442,3.5284,-3.5656998
1578573468058,2.3595998,2.8586,-2.1072
1578573468068,1.9463999,1.8757,-1.2979
1578573468078,1.6172,0.6454,-0.5377
1578573468088,1.3187,-0.058,0.16139999
1578573468098,0.82979995,-0.2737,0.1357
1578573468108,0.2516,-0.2944,-0.0777
1578573468118,-0.1217,-0.296,0.0075
1578573468128,-0.417,-0.3856,0.6145
1578573468138,-0.5075,-0.6026,1.0274
1578573468148,-0.43159997,-0.829,0.69729996
1578573468158,-0.3436,-0.92689997,0.3773
1578573468168,-0.2323,-0.9252,0.4197
1578573468178,-0.1277,-0.7951,0.4746
1578573468188,0.058,-0.53639996,0.7285
1578573468198,0.2844,-0.2181,0.7112
1578573468208,0.6085,0.0224,0.36159998
1578573468218,0.7956,0.22489999,-0.0793
1578573468229,0.9048,0.23269999,-0.2907
1578573468238,0.96489996,0.1338,-0.43019998
1578573468248,1.0047,-0.121,-0.40879998
1578573468258,1.0242,-0.3067,-0.2543
1578573468268,1.0139999,-0.41349998,-0.1299
1578573468278,1.0033,-0.4317,-0.013499999
1578573468288,0.8458,-0.2925,-0.0224
1578573468298,0.7072,-0.074499995,-0.1173
1578573468308,0.606,0.0455,-0.1514
1578573468318,0.5916,0.0972,-0.1362
1578573468328,0.5367,0.0413,0.024699999
1578573468338,0.5884,-0.092599995,0.33139998
1578573468348,0.64919996,-0.24589999,0.52889997
1578573468358,0.7004,-0.31039998,0.5668
1578573468368,0.831,-0.3351,0.6401
1578573468378,0.9532,-0.4279,0.7285
1578573468388,0.98939997,-0.461,0.783
1578573468398,1.1840999,-0.5232,0.833
1578573468408,1.2238,-0.4279,0.87729996
1578573468418,1.2853,-0.29299998,0.99439996
1578573468428,1.2802,-0.1871,1.1847
1578573468438,1.267,-0.1591,1.0789
1578573468448,1.254,-0.1308,0.91599995
1578573468461,1.1511999,-0.0307,0.8146
1578573468468,1.0620999,0.0739,0.7615
1578573468478,0.97179997,0.2701,0.6421
1578573468488,1.1264,0.1431,0.2898
1578573468498,0.8731,0.2135,-0.0332
1578573468508,0.84889996,0.2853,-0.18859999
1578573468518,0.8761,0.3484,-0.057499997
1578573468528,0.9842,0.4227,0.0968
1578573468538,1.2027999,0.50839996,0.16659999
1578573468548,1.5213,0.7425,0.2783
1578573468558,2.007,0.92859995,0.6083
1578573468568,2.4919,0.9683,1.0292
1578573468578,2.8284,0.9496,1.364
1578573468588,2.9585,1.1272,1.6867
1578573468598,2.9893,1.3531,2.2287
1578573468608,2.8636,1.7256,2.0758
1578573468618,2.8978,2.2417,2.3836
1578573468628,2.6696,2.685,2.5799
1578573468638,2.3457,2.8881,2.2408
1578573468648,2.121,2.86,1.6678
1578573468658,1.8472999,2.6292999,1.2103
1578573468668,1.4677,2.4912999,0.2234
1578573468678,1.5471,2.2198,-0.6938
1578573468688,1.7912999,2.0018,-1.4017
1578573468698,2.0324,1.4262999,-1.9367
1578573468712,1.9129,1.0636,-1.5591999
1578573468718,1.6241,1.0998,-0.746
1578573468728,0.5028,1.5555999,0.64559996
1578573468738,-1.1954,2.187,1.9504
1578573468748,-2.0262,2.5152,1.8762
1578573468758,-1.9983,2.6415,1.4891
1578573468768,-2.3272998,2.7187,1.9519999
1578573468778,-3.8332999,2.3764,2.1304998
1578573468788,-5.3399997,1.8752999,1.2918
1578573468798,-5.0062,1.1499,0.43269998
1578573468808,-2.8318,0.6279,-0.8718
1578573468818,-1.5667,0.3803,-2.0916
1578573468828,-1.1482999,0.036599997,-2.5644
1578573468838,-0.5254,0.4192,-1.4631
1578573468848,0.97919995,0.85899997,-1.6344
1578573468858,2.3437,1.0041,-1.6082
1578573468868,2.9366999,0.9252,-1.0582
1578573468878,2.7777998,1.0545,-0.9399
1578573468888,1.9627999,0.87149996,-0.8695
1578573468898,1.3503,-0.046699997,-1.2258999
1578573468908,0.6002,-0.75869995,-1.4096
1578573468918,-0.4195,-1.0685999,-1.5850999
1578573468928,-1.3174,-1.2124,-1.7509999
1578573468938,-1.9284999,-1.2688999,-2.0937998
1578573468948,-2.1931,-1.5418999,-2.2911
1578573468958,-2.383,-1.9527999,-2.5003998
1578573468968,-2.3983,-2.2758,-2.645
1578573468978,-2.2089999,-2.5200999,-2.5419998
1578573468991,-1.9617,-2.646,-1.9188
1578573468998,-1.7648,-2.6826,-0.94439995
1578573469008,-1.5221,-2.5331,-0.301
1578573469018,-1.2717999,-2.3058,-0.0164
1578573469028,-1.0623,-2.1282,0.0164
1578573469038,-0.96239996,-1.9798,-0.009099999
1578573469048,-0.9248,-1.9487,-0.0946
1578573469058,-0.99909997,-2.0256,-0.3365
1578573469067,-1.0758,-2.1227999,-0.4964
1578573469078,-1.1452999,-2.1531,-0.6692
1578573469088,-1.1970999,-2.1952,-0.82379997
1578573469098,-1.2893,-2.2489,-0.7255
1578573469108,-1.2351999,-2.353,-0.6012
1578573469117,-1.3399999,-2.3697999,-0.049599998
1578573469128,-1.1856999,-2.4959,0.24489999
1578573469138,-0.9012,-2.5156999,0.4008
1578573469148,-0.5154,-2.3012,0.4561
1578573469158,-0.106,-1.9887999,0.7116
1578573469168,0.2783,-1.4793999,0.791
1578573469178,0.7154,-0.7624,0.79899997
1578573469188,1.0376999,0.0447,0.9001
1578573469198,1.4186,0.76559997,1.0738
1578573469208,1.6389999,1.5471,1.2899
1578573469218,1.9779999,2.3006,1.6940999
1578573469228,2.3606,2.9666998,2.2453
1578573469239,2.8207,3.5056,2.5607
1578573469248,3.0535,4.1723,2.7563999
1578573469258,2.8739,4.7209997,2.3559
1578573469268,2.7024,4.8167,1.2004
1578573469278,2.6978998,3.6355999,0.4897
1578573469289,2.4779,1.2775999,1.0919
1578573469299,2.336,-1.216,2.5909998
1578573469308,2.814,-3.3653,3.5386
1578573469318,2.7647,-4.6517,3.9526
1578573469328,2.4122,-4.9686,3.1641
1578573469338,1.9068999,-4.8064,1.752
1578573469348,1.1826,-4.1746,0.94949996
1578573469359,0.6346,-3.0633,0.3179
1578573469369,-0.65419996,-1.3649,-0.67649996
1578573469378,-2.6453,0.75479996,-2.1606
1578573469388,-4.6145,2.9062998,-3.1452
1578573469398,-6.0113997,5.0421,-3.1843998
1578573469408,-7.1822,7.6327996,-2.3662999
1578573469418,-7.9711,9.901899,-0.8975
1578573469429,-4.9409,8.600699,1.035
1578573469439,-0.3141,4.6791,2.3198
1578573469449,0.98179996,0.93299997,1.7861999
1578573469460,0.5063,-2.4808,-0.4447
1578573469468,-0.0198,-4.993,-2.891
1578573469478,-0.98399997,-5.8482,-3.4861999
1578573469488,-1.51,-5.508,-3.2517998
1578573469498,-1.6854,-5.002,-2.7175999
1578573469508,-1.4173,-4.6337,-2.7315
1578573469518,-1.1611,-4.0687,-3.0253
1578573469528,-0.4816,-3.2477,-3.7724998
1578573469538,0.217,-1.2773,-4.4288
1578573469549,0.649,1.2737,-3.5253
1578573469558,0.9948,4.1995,-1.6647999
1578573469569,1.1474,6.0871,0.115399994
1578573469578,1.0468999,6.101,0.97029996
1578573469588,1.181,4.1796,1.2366999
1578573469598,0.95409995,1.7343999,1.7447
1578573469608,0.72639996,-0.0569,1.0778999
1578573469618,0.2714,-1.3599,0.5329
1578573469628,-0.5814,-2.0853999,0.0455
1578573469638,-0.99469995,-2.7623,-0.4098
1578573469648,-1.0698999,-3.4387999,-1.0184
1578573469658,-1.3447,-3.6912,-1.5638
1578573469668,-1.4117,-3.4887998,-1.7185999
1578573469677,-1.2125,-2.8214,-1.4521999
1578573469688,-0.80969995,-1.6013,-1.0133
1578573469698,-0.5104,-0.2112,0.088999994
1578573469708,-0.18419999,0.838,0.34989998
1578573469718,0.0713,1.3195,0.5618
1578573469728,0.5035,1.1237999,0.7787
1578573469738,0.74939996,0.5742,0.615
1578573469748,0.5635,-0.015899999,0.295
1578573469758,0.4272,-0.59749997,-0.1865
1578573469768,0.4678,-1.0726,-0.6886
1578573469778,0.27899998,-1.3514,-0.8337
1578573469788,0.081099994,-1.3937,-0.7262
1578573469798,0.081999995,-1.2871,-0.47309998
1578573469808,0.0296,-1.0310999,-0.2041
1578573469818,-0.0245,-0.76269996,0.0363
1578573469828,-0.0801,-0.5117,0.3608
1578573469838,-0.0312,-0.3575,0.5506
1578573469848,0.0033999998,-0.21169999,0.54859996
1578573469858,0.0616,-0.0843,0.4452
1578573469868,0.1422,0.0734,0.457
1578573469878,0.34199998,0.3892,0.6048
1578573469888,0.2886,0.5494,0.7137
1578573469898,0.4585,0.5239,0.98149997
1578573469908,0.6425,0.4883,1.2890999
1578573469918,0.80399996,0.40309998,1.2988
1578573469928,0.8962,0.454,1.1026
1578573469939,1.0466,0.6401,0.91279995
1578573469948,1.2356,0.9219,0.8075
1578573469958,1.3568,1.1724,1.0143
1578573469968,1.4574,1.2846999,1.5295
1578573469978,1.5447999,1.1901,1.8872999
1578573469988,1.6179999,1.3794,2.1101
1578573469998,1.7657,1.7053,2.3042998
1578573470008,1.8714,1.8147,2.6358
1578573470018,1.8202,1.8161,2.8384
1578573470028,1.8478999,1.8068,2.8100998
1578573470038,2.0125,2.1385999,1.9088999
1578573470048,2.3704998,2.467,1.4165
1578573470058,2.5973,2.6153998,1.3146
1578573470068,2.6736,2.6241999,1.0102999
1578573470079,2.7840998,2.4637,0.5331
1578573470088,2.7888,2.0147,0.2618
1578573470098,2.6659,1.7857,-0.5044
1578573470108,2.5105,1.7954999,-1.0116999
1578573470118,2.679,1.5816,-1.0461
1578573470128,2.7889,0.9783,-0.7536
1578573470139,2.3939,0.4592,0.1065
1578573470148,0.6198,0.7528,1.0202
1578573470158,-0.9564,1.0636,1.8194
1578573470168,-1.8599,1.4011999,2.323
1578573470178,-2.2352998,1.8773999,1.9735999
1578573470188,-3.0716,2.4083998,1.5498999
1578573470198,-4.1461997,2.9277,1.0397
1578573470208,-4.9491,3.0523999,0.5007
1578573470218,-4.7767,2.9092,0.84169996
1578573470228,-4.3139997,2.4292,1.0943999
1578573470238,-3.8716998,1.2192999,0.4465
1578573470248,-3.0846,-0.1056,-0.2481
1578573470259,-2.1599998,-0.51669997,-0.6701
1578573470269,-1.0072,-0.4549,-0.82769996
1578573470279,-0.5036,-0.0673,-0.562
1578573470289,-0.0338,-0.2474,-0.2926
1578573470298,-0.28239998,0.21079999,-0.9141
1578573470308,0.1346,0.7664,-1.6304
1578573470318,0.114099994,0.78349996,-0.63339996
1578573470328,0.3091,0.7234,-0.3394
1578573470338,0.3342,0.32999998,-0.6236
1578573470348,-0.3191,-0.2985,-1.4504
1578573470358,-1.2332,-0.7208,-2.3176
1578573470369,-1.6924,-1.2994,-2.5226998
1578573470378,-1.9022,-1.857,-2.5705
1578573470388,-2.008,-2.2461,-2.7072
1578573470398,-2.2134,-2.4766998,-2.6968
1578573470408,-2.3423998,-2.6371,-2.53
1578573470418,-2.2891,-2.7373998,-1.9911
1578573470428,-2.0435998,-2.8762,-1.2245
1578573470438,-1.7531999,-3.1037,-0.42319998
1578573470449,-1.5841999,-3.3134,-0.0144
1578573470459,-0.9774,-3.3878999,-0.635
1578573470468,-0.99469995,-3.1494,0.30949998
1578573470478,-0.93729997,-3.0893998,0.713
1578573470488,-0.9158,-2.9926,0.47829998
1578573470498,-0.8391,-2.9577,0.22549999
1578573470509,-0.774,-2.7689,-0.2026
1578573470518,-0.4851,-2.5628998,-0.45459998
1578573470528,-0.3552,-2.3688,-0.5511
1578573470538,-0.2288,-2.1961,-0.0814
1578573470548,-0.1678,-2.0453,0.26029998
1578573470558,0.0402,-2.0837998,0.3974
1578573470568,0.1603,-2.0662,0.59419996
1578573470578,0.46649998,-2.0411,0.7524
1578573470588,0.76409996,-2.0377,1.1264
1578573470598,1.0543,-1.8587999,1.5570999
1578573470608,1.3104,-1.6310999,2.0823998
1578573470618,1.5034,-1.1186,2.347
1578573470628,1.6116999,-0.114099994,2.5916
1578573470638,1.818,1.452,2.8881
1578573470648,2.0177,3.5618,3.3332999
1578573470658,1.9109999,6.1288,3.9426
1578573470668,1.8485999,8.2324,4.0154
1578573470678,2.0526,8.928599,2.8028
1578573470688,2.3655999,7.6727,1.5181999
1578573470698,2.0872,4.1574,1.0392
1578573470708,0.8483,0.31649998,1.1615
1578573470718,0.8387,-3.2882998,2.2468
1578573470727,1.0728999,-6.2546,3.5884
1578573470738,1.3948,-7.4175,4.6376
1578573470748,1.1001999,-7.456,4.598
1578573470758,0.2191,-6.7338996,3.4529998
1578573470768,-0.5168,-5.3192997,2.1931999
1578573470778,-1.8413999,-2.9368,1.1129999
1578573470788,-3.9113998,0.033,-0.4664
1578573470798,-6.2500997,3.6222,-1.967
1578573470808,-8.1027,7.7946997,-2.0337
1578573470818,-9.776899,11.8067,-1.604
