1578477374471,-0.1924,-2.2984,-0.80539995
1578477374481,-0.2582,-1.3343999,-1.0196999
1578477374491,-0.2102,0.020299999,-0.8628
1578477374501,-0.21849999,1.7687,-0.077199996
1578477374511,-0.2633,3.1571,1.1294999
1578477374521,-0.112399995,3.6941,1.5955
1578477374531,0.18069999,3.567,1.2997
1578477374541,0.70879996,2.9556,1.9195
1578477374551,0.99249995,1.8139,3.0567
1578477374561,1.5153999,0.46499997,4.2454
1578477374571,2.5284,-0.41619998,4.6417
1578477374581,3.0823998,-0.0401,4.5702
1578477374591,3.2563999,0.3644,4.0078
1578477374601,2.9127998,0.9626,2.9647
1578477374611,3.1299999,2.1362998,2.105
1578477374621,2.9408,2.9417999,1.6574
1578477374631,2.2075999,3.8358,0.9069
1578477374641,0.86719996,4.1705,-0.2516
1578477374651,-0.50479996,3.3897998,-0.9036
1578477374661,-1.8010999,2.6324,-0.5216
1578477374671,-2.9129,2.9268,-1.7694
1578477374681,-3.9698,3.7689,-2.1520998
1578477374691,-3.9246,3.0923998,-3.5149999
1578477374701,-2.4743,1.3241999,-2.5395
1578477374711,-2.2749,1.0346999,-2.0005
1578477374721,-2.2398999,1.4194,-1.9404999
1578477374731,-2.1353,1.1636,-1.7093999
1578477374741,-2.0252,0.9307,-1.7306
1578477374751,-1.5439,0.6479,-1.9837999
1578477374761,-1.4214,0.3994,-2.1357
1578477374774,-1.0308,0.1609,-2.4426
1578477374781,-0.496,0.131,-2.6982
1578477374791,-0.1063,-0.13589999,-2.3760998
1578477374801,-0.211,-0.26389998,-1.7758
1578477374811,-0.26049998,-0.41889998,-1.0059
1578477374821,-0.33269998,-0.33449998,-0.471
1578477374831,-0.5272,-0.1348,-0.0512
1578477374841,-0.7211,0.12529999,-0.0021
1578477374851,-0.95019996,0.41059998,-0.49199998
1578477374861,-1.0733,0.26209998,-0.98939997
1578477374871,-0.89169997,-0.457,-0.87839997
1578477374881,-0.7015,-1.1408,-0.8793
1578477374891,-0.79209995,-1.772,-1.0338
1578477374901,-0.9213,-2.3130999,-1.063
1578477374911,-0.9747,-2.5886998,-0.8865
1578477374921,-0.8713,-2.8741999,-0.9134
1578477374931,-0.70519996,-2.9742,-0.8085
1578477374941,-0.48589998,-2.9871,-0.6681
1578477374951,-0.36949998,-2.8246,-0.7664
1578477374961,-0.206,-2.5161,-0.8596
1578477374971,-0.04,-2.3165,-0.88189995
1578477374981,0.3525,-1.8618,-0.77919996
1578477374991,0.6545,-1.4942,-0.66429996
1578477375001,0.92179996,-1.3895,-0.4034
1578477375011,1.1492,-1.5179,-0.19319999
1578477375021,1.2567999,-1.6640999,0.0083
1578477375031,1.2645,-1.8289,0.24489999
1578477375041,1.2314999,-1.9442999,0.23609999
1578477375051,1.0316,-2.0595999,0.38529998
1578477375061,0.82339996,-1.9199,0.5258
1578477375071,0.5985,-1.7117,0.8444
1578477375084,0.32819998,-1.3759999,1.0066999
1578477375091,0.1598,-0.844,1.3054999
1578477375101,0.0037,-0.2135,1.1991
1578477375111,0.1228,0.2313,1.1079
1578477375121,0.309,0.7457,0.9343
1578477375131,0.60899997,1.3880999,0.6813
1578477375141,1.0106,1.8738999,0.81329995
1578477375151,1.2895,2.2417998,1.0418
1578477375161,1.3888999,2.5797,1.3995999
1578477375171,1.298,3.0349998,1.6503999
1578477375181,1.1254,3.3825,1.752
1578477375191,0.7046,3.1715,1.3765
1578477375201,0.253,2.6083999,0.55649996
1578477375211,-0.121599995,2.105,-0.2136
1578477375221,-0.522,2.0635,-0.93329996
1578477375231,-0.6748,2.5623,-1.5446
1578477375241,-0.6508,3.0914998,-2.0046
1578477375251,-0.7823,3.4845,-2.1734
1578477375261,-0.9949,3.3983,-2.9241998
1578477375274,-1.6114999,2.9125,-2.563
1578477375281,-1.9135,2.3779,-2.1114
1578477375293,-2.0707,2.1053998,-1.3607
1578477375301,-1.8903999,1.7121999,-1.0539
1578477375311,-1.7795,1.3946999,-1.2851
1578477375321,-1.7759,1.2663,-1.6072999
1578477375331,-2.1095998,1.1589999,-1.8939999
1578477375341,-1.8664999,0.9343,-1.8951999
1578477375351,-1.583,1.0231,-1.4074999
1578477375361,-1.2894,1.3177999,-0.89659995
1578477375371,-0.81369996,1.5347999,-0.6301
1578477375381,-0.3331,1.586,-0.6983
1578477375391,0.1726,1.3338,-0.95229995
1578477375401,0.7427,1.1997,-0.8124
1578477375411,1.0051,0.9292,-0.4592
1578477375421,0.8724,0.5521,-0.3556
1578477375431,0.5211,0.088,-0.4617
1578477375441,0.3015,-0.649,-0.5211
1578477375451,0.0163,-1.3168,-0.4809
1578477375461,-0.12799999,-2.0437999,-0.6315
1578477375471,-0.53139997,-2.6252,-0.7154
1578477375481,-0.7105,-2.9738998,-0.64309996
1578477375491,-0.7344,-3.237,-0.5029
1578477375501,-0.7299,-3.0031998,-0.24499999
1578477375511,-0.4983,-3.0853999,0.1291
1578477375521,-0.6398,-3.395,0.3843
1578477375531,-0.8684,-3.6778,0.57
1578477375543,-0.86249995,-3.7465,0.7626
1578477375551,-0.6532,-3.6887,0.8225
1578477375561,-0.5065,-3.2091,1.0216
1578477375571,-0.3396,-3.0133998,0.96779996
1578477375581,-0.2322,-2.7779,0.7887
1578477375591,-0.0968,-2.7082999,0.54249996
1578477375601,-0.0705,-2.6673,0.21939999
1578477375611,-0.0144,-2.626,-0.1698
1578477375624,0.18259999,-2.6148999,-0.329
1578477375631,0.1872,-2.4492,-0.44979998
1578477375642,-0.2223,-2.1216,-1.0172
1578477375652,-0.2717,-1.2695,-1.1473
1578477375661,-0.43249997,-0.18339999,-0.8965
1578477375671,0.273,0.6459,-0.024
1578477375681,0.2012,1.2185,0.9256
1578477375691,0.2925,1.5748999,1.7138
1578477375701,1.036,2.0042,2.6448998
1578477375711,1.9224,1.6484,3.0746
1578477375721,2.6543,0.9503,3.0138
1578477375731,3.1195998,0.2023,3.2935998
1578477375741,3.0969,-0.33449998,2.9843
1578477375751,1.7796999,-0.9088,2.8676
1578477375761,2.4893,-1.347,2.8321998
1578477375774,2.7396,-0.4211,2.3123999
1578477375781,3.5182,0.247,1.8844999
1578477375791,3.8730998,1.1758,1.4259
1578477375801,3.5846999,2.5398998,1.0753
1578477375811,2.8161,3.7905,0.1662
1578477375821,1.8104,3.9471998,-1.2418
1578477375831,0.1845,3.745,-1.8484999
1578477375841,-1.2363,3.3502998,-2.0858998
1578477375851,-2.4838,2.9917,-3.2352
1578477375861,-3.6287,3.1855,-2.9113
1578477375871,-3.6439,2.3346,-2.9963999
1578477375881,-2.3996,0.7952,-1.9259
1578477375891,-1.6774,0.6178,-0.9271
1578477375901,-1.4302,1.1527,-0.82989997
1578477375911,-0.86039996,1.2702,-0.9923
1578477375923,-1.1501,1.1538,-2.1155999
1578477375931,-2.5599,0.8689,-2.7027
1578477375941,-1.7501999,0.081099994,-2.1009
1578477375951,-1.4043,-0.1091,-2.2684
1578477375961,-0.4136,0.2685,-2.8615
1578477375971,0.3117,0.2464,-2.7312
1578477375981,0.046699997,0.2181,-2.0967999
1578477375991,-0.16139999,0.1354,-1.2033
1578477376001,-0.3627,0.1072,-0.49319997
1578477376011,-0.75299996,0.3705,-0.1758
1578477376022,-1.1096,0.6238,-0.3154
1578477376031,-1.4972,0.90819997,-0.905
1578477376041,-1.7867999,0.84279996,-1.7801
1578477376057,-1.6322,0.116,-1.8481
1578477376062,-1.1419,-0.65419996,-1.1895
1578477376071,-1.4805,-1.3227,-0.918
1578477376081,-1.2464,-1.9003999,-1.1171
1578477376091,-1.1527,-2.2408,-1.1488
1578477376101,-1.1338999,-2.325,-0.9447
1578477376111,-1.0791,-2.3686,-0.8886
1578477376121,-0.8761,-2.3330998,-0.912
1578477376131,-0.69629997,-2.2189,-0.93649995
1578477376141,-0.38939998,-2.1444,-1.0503
